Location Names,GUIJA,FINCA LOS ANDES,CANDELARIA DE LA FRONTERA,PLANES DE MONTECRISTO,SANTA ANA-UNICAES,LAS PILAS,NUEVA CONCEPCION,LA PALMA,SAN ANDRES
Location Ids,A15,A18,A27,A31,A37,G13,G3,G4,L4
Time,ETo,ETo,ETo,ETo,ETo,ETo,ETo,ETo,ETo
2012-05-05 07:00:00,4.70296543409919,3.56661120320968,4.57193063771359,2.96185974292089,4.91306646769716,4.00785782535184,4.37891122836643,4.74897346900569,4.32145959537008
2012-05-06 07:00:00,4.72035950251733,3.88983492832212,4.63642506037886,3.88912413282604,4.923994559225,3.98716057448931,4.48943904734768,4.76300948867629,4.62648290474745
2012-05-07 07:00:00,5.25700463775951,3.563621351856,5.032866751695,3.46808709046147,5.42456877370271,3.84215256796408,4.8602536299385,5.06146668247129,4.85229620640707
2012-05-08 07:00:00,4.66167145243233,3.25292137226935,4.40081809830704,3.32931373994405,4.47635341939716,4.34771794374456,4.44337857725185,4.41573007534689,4.72729562342881
2012-05-09 07:00:00,4.98353640705904,3.98759254984458,4.97786109190585,3.64844249837757,5.05087021713291,4.13197177356816,4.80867832962489,4.93133777857522,4.99833986008585
2012-05-10 07:00:00,5.1044562318991,3.73229559561388,5.15203752393141,4.06026045009684,5.11148909407588,4.35387967552424,4.74154003818092,5.05181645718674,5.09728339146448
2012-05-11 07:00:00,4.71893294915385,2.94112384284258,4.20018734399125,2.99294068747785,4.59418852953175,3.66918229522702,4.64636704196987,4.19619203469549,4.53619535232502
2012-05-12 07:00:00,4.85199557460935,3.32856578402983,4.54474974398864,3.53564732046935,4.86305353943222,3.47110836260038,4.38589631881392,4.19686196403231,4.88927765608452
2012-05-13 07:00:00,4.56458030362547,3.43317425790249,4.17748499559739,3.10088003582974,4.57817445545445,3.64883887596553,4.49491278962569,4.03554382729987,4.40081605346142
2012-05-14 07:00:00,5.17050280629133,3.30725622748476,4.52704624477064,3.5788601236617,4.84711219776955,3.63075466644779,4.59516105941302,4.27209678250057,4.63119353400458
2012-05-15 07:00:00,4.42831776011176,3.0148985380531,4.46813912858366,3.21034169377681,4.96936700938757,3.18896091408716,4.33394222421535,3.72648815070683,4.20108970124537
2012-05-16 07:00:00,4.7299142293001,2.44872317924713,4.04009505533562,3.1499804121898,4.10147769586286,3.33594404434199,4.03981169599258,3.38200413350246,4.20799163737403
